          109.989205  -7.026404 -16.389686  -0.100692
          110.084444  -7.028538 -16.414777  -0.096008
          110.184160  -7.046177 -16.448733  -0.092080
          110.289417  -7.071893 -16.494543  -0.072680
          110.384625  -7.098016 -16.538417  -0.059598
          110.489900  -7.122712 -16.580889  -0.083773
          110.589180  -7.154200 -16.633444  -0.090456
          110.689366  -7.180446 -16.682793  -0.103760
          110.789385  -7.197238 -16.714983  -0.129411
          110.889443  -7.221700 -16.751697  -0.136584
          110.994463  -7.249780 -16.799547  -0.127773
          111.094573  -7.279850 -16.844083  -0.139065
          111.189378  -7.309668 -16.879180  -0.144874
          111.294403  -7.334046 -16.926352  -0.155544
          111.394324  -7.347902 -16.951847  -0.152364
          111.494401  -7.367976 -16.994847  -0.144007
          111.594367  -7.403161 -17.043278  -0.130922
          111.694574  -7.421013 -17.094201  -0.101971
          111.794645  -7.449353 -17.141152  -0.098490
          111.894628  -7.472426 -17.189023  -0.100606
          111.999370  -7.495563 -17.224672  -0.103836
          112.094730  -7.522023 -17.259478  -0.116643
          112.194371  -7.537882 -17.280527  -0.125141
          112.299134  -7.549536 -17.313152  -0.134672
          112.399177  -7.566909 -17.355380  -0.125728
          112.499484  -7.565508 -17.398173  -0.141376
          112.599416  -7.580137 -17.425661  -0.147696
          112.699303  -7.596639 -17.480288  -0.142020
          112.799345  -7.616467 -17.505644  -0.138319
          112.899164  -7.634875 -17.526786  -0.146136
          112.999684  -7.632696 -17.546540  -0.158733
          113.099667  -7.659173 -17.583478  -0.149482
          113.199352  -7.685402 -17.606741  -0.145553
          113.304471  -7.704918 -17.646566  -0.143322
          113.399388  -7.713242 -17.670680  -0.139527
          113.504381  -7.736847 -17.733919  -0.112480
          113.604759  -7.743404 -17.770363  -0.120799
          113.704182  -7.740700 -17.793942  -0.126368
          113.804253  -7.782645 -17.862323  -0.120496
          113.904392  -7.803339 -17.903234  -0.120320
          114.004482  -7.829370 -17.931511  -0.120565
          114.104261  -7.860426 -17.998535  -0.149112
          114.204355  -7.884356 -18.048079  -0.140462
          114.304330  -7.909976 -18.078200  -0.147650
          114.404090  -7.934000 -18.124002  -0.154857
          114.504146  -7.958493 -18.158385  -0.176843
          114.604192  -7.979410 -18.191903  -0.177343
          114.709110  -8.010507 -18.244402  -0.171421
          114.809717  -8.026621 -18.273476  -0.181208
          114.909227  -8.056088 -18.314061  -0.157464
          115.009079  -8.085480 -18.346882  -0.142090
          115.109637  -8.098902 -18.403004  -0.139614
          115.209325  -8.112303 -18.435106  -0.135285
          115.309356  -8.157031 -18.483135  -0.133722
          115.409600  -8.185382 -18.527268  -0.122935
          115.509601  -8.210992 -18.578351  -0.123192
          115.609415  -8.247390 -18.632329  -0.135599
          115.709371  -8.284672 -18.665558  -0.141596
          115.809449  -8.297755 -18.701596  -0.147765
          115.909444  -8.321644 -18.746434  -0.154536
          116.014518  -8.353976 -18.768597  -0.165662
          116.114635  -8.380391 -18.788377  -0.159817
          116.214117  -8.394966 -18.799056  -0.156999
          116.314181  -8.423675 -18.849411  -0.160081
          116.414134  -8.443565 -18.877761  -0.157317
          116.514302  -8.454801 -18.922541  -0.156859
          116.614320  -8.457196 -18.959163  -0.146567
          116.714382  -8.470120 -18.992412  -0.133881
          116.814390  -8.481142 -19.018054  -0.131047
          116.914202  -8.498378 -19.041014  -0.124261
          117.019109  -8.507081 -19.048326  -0.127012
          117.119633  -8.540226 -19.111309  -0.094178
          117.214172  -8.555193 -19.126527  -0.092171
          117.319192  -8.587739 -19.181343  -0.087394
          117.418972  -8.616128 -19.230856  -0.091523
          117.519346  -8.645018 -19.289326  -0.091446
          117.619103  -8.688747 -19.364804  -0.097242
          117.719127  -8.716681 -19.431013  -0.100077
          117.819384  -8.751072 -19.512659  -0.093725
          117.919087  -8.776348 -19.555955  -0.117749
          118.019357  -8.800311 -19.568857  -0.143096
          118.119436  -8.817303 -19.597792  -0.149267
          118.219319  -8.850836 -19.638138  -0.146347
          118.319101  -8.868711 -19.671863  -0.135046
          118.419091  -8.884615 -19.684782  -0.137829
          118.519608  -8.885874 -19.708095  -0.142292
          118.619334  -8.894582 -19.756978  -0.123463
          118.719328  -8.910513 -19.793333  -0.118784
          118.819474  -8.918428 -19.841230  -0.124954
          118.924122  -8.936958 -19.892135  -0.123919
          119.024334  -8.960460 -19.935616  -0.108383
          119.124764  -8.972846 -19.978222  -0.122097
          119.224226  -8.990831 -20.025622  -0.132065
          119.324142  -9.009794 -20.049961  -0.115853
          119.424391  -9.014535 -20.075821  -0.119634
          119.524306  -9.026486 -20.117280  -0.120283
          119.624358  -9.035754 -20.156566  -0.132355
          119.724421  -9.051767 -20.221806  -0.130969
          119.824435  -9.068273 -20.262687  -0.136251
          119.924432  -9.099599 -20.333014  -0.138980
          120.029053  -9.113283 -20.363708  -0.130441
          120.129258  -9.130343 -20.393707  -0.142525
          120.224381  -9.146081 -20.413706  -0.149691
          120.329332  -9.159196 -20.455688  -0.158183
          120.429523  -9.173914 -20.468491  -0.136344
          120.529279  -9.200377 -20.531006  -0.132409
          120.629391  -9.221772 -20.576795  -0.129857
          120.729335  -9.249495 -20.612196  -0.103891
          120.829351  -9.271233 -20.648252  -0.106070
          120.929359  -9.276629 -20.693556  -0.115497
          121.029379  -9.287166 -20.743636  -0.119252
          121.129344  -9.290263 -20.770510  -0.103068
          121.229148  -9.294298 -20.794412  -0.101159
          121.329390  -9.319651 -20.819314  -0.099372
          121.429322  -9.332072 -20.845603  -0.095885
          121.529417  -9.360267 -20.882082  -0.098357
          121.629236  -9.399179 -20.930989  -0.085244
          121.729511  -9.432020 -21.002489  -0.076809
          121.829592  -9.450129 -21.046647  -0.056409
          121.929281  -9.468871 -21.075707  -0.045628
          122.034258  -9.494091 -21.107071  -0.045331
          122.134298  -9.518764 -21.154581  -0.075574
          122.234154  -9.536609 -21.204565  -0.083789
          122.334599  -9.549679 -21.235902  -0.116464
          122.434626  -9.566184 -21.278300  -0.128988
          122.534570  -9.592465 -21.304937  -0.135549
          122.634344  -9.619684 -21.363099  -0.127711
          122.734595  -9.647790 -21.403941  -0.131510
          122.834168  -9.668329 -21.440297  -0.148348
          122.934299  -9.676344 -21.472385  -0.155551
          123.034369  -9.686500 -21.510783  -0.161414
          123.134272  -9.702860 -21.554971  -0.157227
          123.234378  -9.716051 -21.577642  -0.140863
          123.334332  -9.745046 -21.632271  -0.108551
          123.434376  -9.781540 -21.679275  -0.088663
          123.534376  -9.798767 -21.725195  -0.088153
          123.634393  -9.807384 -21.767794  -0.073503
          123.734319  -9.816610 -21.797984  -0.097220
          123.834468  -9.831925 -21.842520  -0.095821
          123.939404  -9.862358 -21.885421  -0.090579
          124.039315  -9.904491 -21.921757  -0.066365
          124.139500  -9.935629 -21.971902  -0.086215
          124.239342  -9.959851 -22.007318  -0.092149
          124.339341  -9.985239 -22.057264  -0.102520
          124.439089 -10.014410 -22.090835  -0.145190
          124.539206 -10.035400 -22.130494  -0.166694
          124.639324 -10.056576 -22.159289  -0.174789
          124.739333 -10.078792 -22.192296  -0.156608
          124.839662 -10.103465 -22.224749  -0.135111
          124.939557 -10.124389 -22.250511  -0.127470
          125.039271 -10.149924 -22.280270  -0.109983
          125.144158 -10.151390 -22.320483  -0.118048
          125.239276 -10.177780 -22.348615  -0.120225
          125.339189 -10.204493 -22.413063  -0.147934
          125.439155 -10.228138 -22.450997  -0.132150
          125.539244 -10.260667 -22.499086  -0.116979
          125.639256 -10.294234 -22.543482  -0.119511
          125.739175 -10.331575 -22.601196  -0.119531
          125.839223 -10.339997 -22.646564  -0.104795
          125.939273 -10.350529 -22.663271  -0.112714
          126.044252 -10.372281 -22.695770  -0.112264
          126.144366 -10.404772 -22.712261  -0.083988
          126.239316 -10.443974 -22.771874  -0.069980
          126.344386 -10.453723 -22.807044  -0.072673
          126.444218 -10.474996 -22.850984  -0.073917
          126.544465 -10.494435 -22.894099  -0.060164
          126.644402 -10.511950 -22.918974  -0.078013
          126.744401 -10.537229 -22.966024  -0.078206
          126.844154 -10.570239 -23.008979  -0.062602
          126.944255 -10.603958 -23.044758  -0.046000
          127.044217 -10.627549 -23.080500  -0.054230
          127.144291 -10.657535 -23.129989  -0.064124
          127.244318 -10.668461 -23.157744  -0.058557
          127.344215 -10.685816 -23.196570  -0.090173
          127.444099 -10.713705 -23.245591  -0.100515
          127.544127 -10.729918 -23.293499  -0.123150
          127.644616 -10.769660 -23.350416  -0.116202
          127.744292 -10.793348 -23.384569  -0.128636
          127.844332 -10.825890 -23.428081  -0.122293
          127.944297 -10.848304 -23.471434  -0.098575
          128.049188 -10.873932 -23.485167  -0.129412
          128.149335 -10.904660 -23.513013  -0.129877
          128.244347 -10.921012 -23.561199  -0.130811
          128.344213 -10.952404 -23.604075  -0.107459
          128.444324 -10.973472 -23.626459  -0.095077
          128.544140 -11.004216 -23.663336  -0.076849
          128.644278 -11.020821 -23.711638  -0.066644
          128.749238 -11.018014 -23.731587  -0.074428
          128.849284 -11.028717 -23.773103  -0.077790
          128.949006 -11.064710 -23.834572  -0.055529
          129.049429 -11.092518 -23.874609  -0.053492
          129.149199 -11.118993 -23.903017  -0.048712
          129.249285 -11.127683 -23.943635  -0.055742
          129.349223 -11.187483 -24.000875  -0.026136
          129.449412 -11.203966 -24.036273  -0.022791
          129.549383 -11.211547 -24.062497  -0.029888
          129.649292 -11.201994 -24.113384  -0.033129
          129.749393 -11.210353 -24.139265  -0.003169
          129.849411 -11.221143 -24.184516  -0.020871
          129.949098 -11.250271 -24.226302  -0.017238
          130.049261 -11.277322 -24.287547  -0.020846
          130.149358 -11.290125 -24.315555  -0.017749
          130.249830 -11.294326 -24.357833  -0.034240
          130.349540 -11.295252 -24.400314  -0.035294
          130.449939 -11.318587 -24.455142  -0.029439
          130.549065 -11.337580 -24.494906  -0.046115
          130.648968 -11.339033 -24.531994  -0.042119
          130.749109 -11.345403 -24.575900  -0.056652
          130.849183 -11.367967 -24.610957  -0.061231
          130.949250 -11.380760 -24.633555  -0.094625
          131.054208 -11.407932 -24.683627  -0.096177
          131.154367 -11.428568 -24.727936  -0.082684
          131.249327 -11.454930 -24.790358  -0.088795
          131.354375 -11.474779 -24.841757  -0.092218
          131.454390 -11.495587 -24.885966  -0.088778
          131.554404 -11.485915 -24.934716  -0.075683
          131.654161 -11.513340 -24.981094  -0.089625
          131.754340 -11.516988 -25.019612  -0.081922
          131.854534 -11.528471 -25.052667  -0.074502
          131.954317 -11.555781 -25.096915  -0.071322
          132.054206 -11.572777 -25.140315  -0.056870
          132.154449 -11.591538 -25.187117  -0.053441
          132.254071 -11.622487 -25.230311  -0.038057
          132.354066 -11.632912 -25.256001  -0.037416
          132.454843 -11.653101 -25.288535  -0.047710
          132.554466 -11.662180 -25.332398  -0.046331
          132.654156 -11.687039 -25.355107  -0.039309
          132.754094 -11.708554 -25.374764  -0.036038
          132.854052 -11.732801 -25.421937  -0.038497
          132.954195 -11.753426 -25.467161  -0.041196
          133.054461 -11.761719 -25.502151  -0.046612
          133.154369 -11.808988 -25.543219  -0.074803
          133.254543 -11.849420 -25.606937  -0.073823
          133.354179 -11.867473 -25.634485  -0.065196
          133.454260 -11.895486 -25.689234  -0.056923
          133.554208 -11.912729 -25.736303  -0.044395
          133.654258 -11.919112 -25.787673  -0.052400
          133.754191 -11.931135 -25.829492  -0.047390
          133.854200 -11.954594 -25.865769  -0.055516
          133.954189 -11.976922 -25.904527  -0.062644
          134.059343 -12.008254 -25.938239  -0.048421
          134.159170 -12.051385 -25.996316  -0.047406
          134.254322 -12.070478 -26.032331  -0.040440
          134.359322 -12.095102 -26.065705  -0.034316
          134.454337 -12.101187 -26.085296  -0.042992
          134.559388 -12.133588 -26.123588  -0.027581
          134.654458 -12.152423 -26.169347  -0.035621
          134.759097 -12.158671 -26.216830  -0.002910
          134.859366 -12.178065 -26.239258   0.002664
          134.958930 -12.202457 -26.278486  -0.008651
          135.059294 -12.229200 -26.303813  -0.013943
          135.159518 -12.250369 -26.340815  -0.004538
          135.259311 -12.284413 -26.371305  -0.033605
          135.359443 -12.319029 -26.398056  -0.044743
          135.459194 -12.355312 -26.445547  -0.047667
          135.559343 -12.388149 -26.485895  -0.045029
          135.659269 -12.416929 -26.541572  -0.044422
          135.759180 -12.438954 -26.601189  -0.054624
          135.859222 -12.440259 -26.643899  -0.041294
          135.959209 -12.458984 -26.681106  -0.055380
          136.058951 -12.473691 -26.716521  -0.058823
          136.164171 -12.511325 -26.778092  -0.060251
          136.259200 -12.534659 -26.816418  -0.073335
          136.359169 -12.560150 -26.857640  -0.057268
          136.459198 -12.583513 -26.889952  -0.064676
          136.559465 -12.626202 -26.940407  -0.059562
          136.659295 -12.646009 -26.970326  -0.061978
          136.759223 -12.660015 -26.996991  -0.067277
          136.859249 -12.680362 -27.041599  -0.070044
          136.959279 -12.694738 -27.052283  -0.061943
          137.064185 -12.726145 -27.092839  -0.074800
          137.164173 -12.756745 -27.137990  -0.071014
          137.259184 -12.774447 -27.176988  -0.056051
          137.359272 -12.790036 -27.197728  -0.069184
          137.459150 -12.825611 -27.227518  -0.083090
          137.559314 -12.863503 -27.276297  -0.082642
          137.659161 -12.895937 -27.304388  -0.068036
          137.759158 -12.932228 -27.350998  -0.052640
          137.859663 -12.952893 -27.384932  -0.044800
          137.964580 -12.952953 -27.429921  -0.011182
          138.064435 -12.956744 -27.472528  -0.005086
          138.164392 -12.962872 -27.499433   0.015552
          138.264166 -13.011988 -27.535318  -0.000910
          138.364358 -13.045764 -27.574436   0.013008
          138.464061 -13.072514 -27.620218  -0.001134
          138.564200 -13.103685 -27.656152  -0.021506
          138.664636 -13.130328 -27.704521  -0.038252
          138.764366 -13.141566 -27.736013  -0.044804
          138.864128 -13.163369 -27.791724  -0.057356
          138.964017 -13.187736 -27.818903  -0.071903
          139.064116 -13.213433 -27.849820  -0.072826
          139.163903 -13.257961 -27.904437  -0.085509
          139.264143 -13.287077 -27.920272  -0.097296
          139.364143 -13.304714 -27.951896  -0.067798
          139.464633 -13.324814 -27.989619  -0.040651
          139.564530 -13.358806 -28.028119  -0.037186
          139.664445 -13.391509 -28.061945  -0.038317
          139.764190 -13.410206 -28.106452  -0.036686
          139.864378 -13.439227 -28.143684  -0.033510
          139.964173 -13.479340 -28.179784  -0.034514
          140.064141 -13.506100 -28.218779  -0.027078
          140.164591 -13.530810 -28.266777  -0.042926
          140.264347 -13.547280 -28.302873  -0.058460
          140.364329 -13.586435 -28.351203  -0.068082
          140.464291 -13.609657 -28.402606  -0.054183
          140.564296 -13.637031 -28.426748  -0.049939
          140.664317 -13.670823 -28.459299  -0.034389
          140.764131 -13.691430 -28.486643  -0.034227
          140.864219 -13.713110 -28.515488  -0.045881
          140.964200 -13.735796 -28.550271  -0.046274
          141.064279 -13.764052 -28.588672  -0.041360
          141.169351 -13.788022 -28.644583  -0.053952
          141.263943 -13.799305 -28.682213  -0.042851
          141.364335 -13.820456 -28.717215  -0.040553
          141.464606 -13.856294 -28.758736  -0.036548
          141.564594 -13.890944 -28.808881  -0.035402
          141.664306 -13.907434 -28.829898  -0.023614
          141.764409 -13.930568 -28.856056  -0.039700
          141.864417 -13.963431 -28.897889  -0.038760
          141.964449 -13.979110 -28.946864  -0.022343
          142.069350 -13.999071 -28.975420  -0.021481
          142.169324 -14.013912 -28.995285  -0.024442
          142.269560 -14.049174 -29.021480  -0.014448
          142.369202 -14.069702 -29.054647  -0.024156
          142.469345 -14.090370 -29.101865  -0.033387
          142.569318 -14.123997 -29.158364  -0.039297
          142.669371 -14.138103 -29.210473  -0.012157
          142.769468 -14.174917 -29.256111  -0.005157
          142.869627 -14.183671 -29.299636  -0.005489
          142.969340 -14.199342 -29.341537  -0.005043
          143.069386 -14.216428 -29.364449  -0.005654
          143.169376 -14.238892 -29.392787  -0.007771
          143.269488 -14.257325 -29.431968  -0.015459
          143.369365 -14.270447 -29.471667  -0.001652
          143.469166 -14.299597 -29.508457  -0.017702
          143.569389 -14.340682 -29.565901  -0.014493
          143.669285 -14.383460 -29.612534  -0.020368
          143.769512 -14.409387 -29.652318  -0.040685
          143.869589 -14.430696 -29.687865  -0.060749
          143.969381 -14.452572 -29.727591  -0.072379
          144.069291 -14.483868 -29.774731  -0.049312
          144.169393 -14.506506 -29.812217  -0.024904
          144.269346 -14.540900 -29.853384  -0.012439
          144.369328 -14.563770 -29.891628  -0.003440
          144.469188 -14.570404 -29.926923  -0.010443
          144.569257 -14.578003 -29.954790  -0.018841
          144.669202 -14.596292 -30.007131  -0.041394
          144.769122 -14.619312 -30.039422  -0.039483
          144.869403 -14.644034 -30.078961  -0.022873
          144.969136 -14.670987 -30.124182  -0.026821
          145.069324 -14.707104 -30.184766  -0.028454
          145.169151 -14.730592 -30.232310  -0.040517
          145.269199 -14.734799 -30.246465  -0.034726
          145.369153 -14.754728 -30.280198  -0.039403
          145.469200 -14.775447 -30.319292  -0.027616
          145.569146 -14.780840 -30.333869  -0.019269
          145.669228 -14.811351 -30.382655  -0.021229
          145.769194 -14.834210 -30.432929  -0.013192
          145.869374 -14.858009 -30.468638  -0.006111
          145.969156 -14.867823 -30.507240  -0.008810
          146.074198 -14.891715 -30.546541   0.005658
          146.174223 -14.905844 -30.590949  -0.000797
          146.269187 -14.924947 -30.638760   0.005493
          146.369179 -14.954108 -30.680662   0.013252
          146.469174 -14.977334 -30.719551   0.009383
          146.569582 -15.013364 -30.764157   0.024842
          146.669436 -15.034545 -30.789386   0.044888
          146.769282 -15.051342 -30.829188   0.045374
          146.869133 -15.070108 -30.864730   0.052388
          146.974119 -15.085670 -30.919540   0.061780
          147.074242 -15.110160 -30.977389   0.052214
          147.174259 -15.125761 -31.009611   0.049694
          147.274143 -15.155669 -31.056913   0.024293
          147.374246 -15.174480 -31.098597   0.012763
          147.474143 -15.181034 -31.143112   0.009351
          147.574221 -15.189181 -31.186506  -0.001437
          147.674214 -15.197959 -31.204886  -0.005896
          147.774210 -15.239677 -31.279113  -0.008820
          147.874197 -15.250270 -31.329572  -0.003755
          147.974549 -15.283479 -31.367045  -0.011351
          148.074369 -15.299972 -31.396008  -0.013512
          148.174410 -15.309209 -31.431179  -0.014142
          148.274081 -15.344548 -31.469649  -0.004660
          148.374166 -15.366167 -31.522887  -0.005600
          148.474011 -15.379582 -31.568023   0.004243
          148.574370 -15.401156 -31.615545   0.006050
          148.674456 -15.433953 -31.648533  -0.000494
          148.774381 -15.466329 -31.699199   0.008048
          148.874084 -15.479368 -31.728228   0.011661
          148.974150 -15.506717 -31.757537   0.013791
          149.074476 -15.510326 -31.804298   0.025715
          149.174543 -15.532151 -31.829246   0.044810
          149.274317 -15.561385 -31.882901   0.038965
          149.374301 -15.595361 -31.921307   0.026219
          149.474503 -15.628822 -31.952711   0.021809
          149.574122 -15.645144 -31.989160   0.006226
          149.674341 -15.650132 -31.994361  -0.014586
          149.774349 -15.683086 -32.041248  -0.017383
          149.874404 -15.697679 -32.088517   0.011233
          149.974519 -15.736816 -32.143314   0.015151
          150.074372 -15.758918 -32.187771   0.017875
          150.179520 -15.775366 -32.214359   0.042012
          150.274275 -15.780232 -32.249762   0.050081
          150.374421 -15.784613 -32.262022   0.055543
          150.474188 -15.829139 -32.322528   0.043664
          150.574300 -15.854059 -32.372007   0.060850
          150.674175 -15.898896 -32.426699   0.065783
          150.774193 -15.935252 -32.476652   0.065618
          150.874192 -15.958589 -32.512631   0.054087
          150.974146 -15.978630 -32.540049   0.055285
          151.079341 -15.993895 -32.573202   0.030564
          151.174207 -16.023735 -32.618143   0.017231
          151.273887 -16.044312 -32.649142   0.011969
          151.374323 -16.062503 -32.665047   0.008272
          151.474398 -16.093564 -32.715987   0.021260
          151.574405 -16.115035 -32.736531   0.017357
          151.674006 -16.126504 -32.783723   0.034316
          151.774324 -16.144954 -32.825878   0.036267
          151.874309 -16.186674 -32.873779   0.039708
          151.974282 -16.219736 -32.901728   0.032329
          152.079167 -16.262353 -32.933902   0.054146
          152.179314 -16.311886 -32.959563   0.050331
          152.274459 -16.342209 -32.999620   0.058988
          152.379263 -16.361463 -33.042813   0.060839
          152.474557 -16.368452 -33.074370   0.066028
          152.574634 -16.384329 -33.116864   0.058099
          152.674198 -16.413441 -33.154360   0.053466
          152.779200 -16.435072 -33.188551   0.087522
          152.874247 -16.479791 -33.225298   0.075965
          152.979051 -16.516876 -33.268632   0.077544
          153.079238 -16.554093 -33.322030   0.065144
          153.179350 -16.582269 -33.353708   0.043205
          153.279145 -16.617650 -33.377796   0.029970
          153.379031 -16.660300 -33.426611   0.022598
          153.479382 -16.669465 -33.467551   0.029520
          153.579579 -16.685349 -33.491315   0.029012
          153.679344 -16.694094 -33.547497   0.039111
          153.779465 -16.714482 -33.597810   0.049012
          153.879587 -16.722542 -33.647234   0.071946
          153.979352 -16.731919 -33.680741   0.064440
          154.079126 -16.745418 -33.719017   0.066242
          154.179077 -16.763465 -33.746843   0.065912
          154.279211 -16.785832 -33.773955   0.052951
          154.379018 -16.806818 -33.805882   0.047403
          154.479043 -16.832885 -33.850644   0.049693
          154.579383 -16.860382 -33.892537   0.046841
          154.679323 -16.883530 -33.946558   0.052774
          154.779638 -16.889540 -33.984724   0.039904
          154.879420 -16.922335 -34.017260   0.039575
          154.979392 -16.955611 -34.061768   0.043976
          155.079477 -16.979356 -34.116532   0.039182
          155.179156 -16.998848 -34.165453   0.030746
          155.279308 -17.033473 -34.191902   0.024288
          155.379113 -17.055995 -34.234099   0.028183
          155.479243 -17.076712 -34.265365   0.034361
          155.579188 -17.094723 -34.290479   0.038511
          155.679441 -17.104181 -34.333817   0.053985
          155.779571 -17.112544 -34.362468   0.054550
          155.879387 -17.122419 -34.378376   0.054100
          155.979544 -17.153922 -34.436008   0.057379
          156.079170 -17.167147 -34.459058   0.050954
          156.184175 -17.208577 -34.537032   0.055253
          156.279149 -17.233694 -34.579720   0.043215
          156.379202 -17.247905 -34.612465   0.063341
          156.479201 -17.282041 -34.653787   0.039127
          156.579205 -17.304443 -34.699405   0.047176
          156.679124 -17.330099 -34.740018   0.048959
          156.779382 -17.359980 -34.786613   0.046474
          156.879175 -17.376755 -34.827807   0.035994
          156.979345 -17.392157 -34.883382   0.024954
          157.084361 -17.423081 -34.924107   0.049885
          157.179162 -17.446933 -34.971544   0.042034
          157.279302 -17.477282 -35.007894   0.035554
          157.379222 -17.492930 -35.051409   0.029889
          157.479548 -17.513224 -35.088202   0.028330
          157.579538 -17.527671 -35.122293   0.005532
          157.679020 -17.553204 -35.164885  -0.005532
          157.779196 -17.571315 -35.197665  -0.018761
          157.879168 -17.610870 -35.244321  -0.017766
          157.979237 -17.645748 -35.280423  -0.009024
          158.079229 -17.668257 -35.303894  -0.014515
          158.184295 -17.693587 -35.354289  -0.004977
          158.279198 -17.704366 -35.387131   0.024251
          158.384122 -17.729968 -35.430193   0.016259
          158.479299 -17.757265 -35.471003   0.012909
          158.579151 -17.772115 -35.489938   0.022046
          158.679333 -17.791061 -35.534639   0.025073
          158.779318 -17.802271 -35.571222   0.017647
          158.879720 -17.814063 -35.609291   0.019052
          158.979374 -17.838080 -35.658660   0.010999
          159.084507 -17.875575 -35.714224   0.012918
          159.184358 -17.918598 -35.747775   0.017240
          159.284935 -17.955889 -35.781455   0.017073
          159.384382 -18.000352 -35.808241   0.036024
          159.484329 -18.021390 -35.841706   0.034249
          159.584275 -18.053284 -35.882777   0.031317
          159.684304 -18.060359 -35.905304   0.036182
          159.784360 -18.084064 -35.960777   0.022260
          159.884205 -18.105748 -36.002909   0.013469
          159.984194 -18.147299 -36.032420   0.020735
          160.084191 -18.172556 -36.051908   0.031370
          160.184669 -18.205004 -36.091416   0.027248
          160.284114 -18.240285 -36.137527   0.035617
          160.384645 -18.259969 -36.168929   0.045416
          160.484106 -18.286854 -36.209279   0.022936
          160.584345 -18.302531 -36.235228   0.011750
          160.684124 -18.331126 -36.262493   0.013654
          160.784132 -18.363709 -36.304181   0.007118
          160.884218 -18.424198 -36.342512   0.018154
          160.984134 -18.437196 -36.380455   0.007126
          161.084534 -18.453827 -36.425993  -0.007304
          161.184423 -18.459358 -36.478948  -0.001030
          161.284301 -18.482024 -36.520825   0.008001
          161.384591 -18.493468 -36.548213   0.015794
          161.484515 -18.506378 -36.571448   0.017505
          161.584366 -18.543327 -36.616532   0.020502
          161.684337 -18.562658 -36.662967   0.010949
          161.784350 -18.591008 -36.717353  -0.012636
          161.884065 -18.597548 -36.756031  -0.019850
          161.984591 -18.603182 -36.782157  -0.021268
          162.084584 -18.634652 -36.822147  -0.016193
          162.184343 -18.662010 -36.852517  -0.004888
          162.284358 -18.679392 -36.908643  -0.004472
          162.384359 -18.703739 -36.966228  -0.016635
          162.484346 -18.729183 -36.994127  -0.020246
          162.584380 -18.758577 -37.012394  -0.020156
          162.684429 -18.774553 -37.043344  -0.008843
          162.784368 -18.786734 -37.071069  -0.003375
          162.884380 -18.783399 -37.105921  -0.001742
          162.984295 -18.815165 -37.133289  -0.003497
          163.084322 -18.846631 -37.176266  -0.002441
          163.189569 -18.864852 -37.224489   0.004269
          163.284348 -18.896835 -37.254621  -0.005371
          163.384356 -18.901564 -37.303492  -0.008671
          163.484392 -18.938126 -37.333801  -0.002546
          163.584170 -18.961153 -37.366867   0.012892
          163.684167 -18.999959 -37.394743   0.010000
          163.784165 -19.024868 -37.436929   0.006695
          163.884087 -19.047597 -37.464756  -0.002056
          163.984097 -19.069168 -37.503428   0.007378
          164.084043 -19.084813 -37.527001   0.002662
          164.189194 -19.113302 -37.585118  -0.010086
          164.284088 -19.126013 -37.620608  -0.006408
          164.384086 -19.161418 -37.656242   0.007559
          164.484041 -19.200928 -37.694176   0.012922
          164.584413 -19.225398 -37.731058  -0.002882
          164.684416 -19.257100 -37.755787   0.009079
          164.784214 -19.275655 -37.781387  -0.003195
          164.884346 -19.288696 -37.820157  -0.010657
          164.984468 -19.285503 -37.851838   0.010376
          212.139349 -35.407569 -44.559330  -0.190460
          212.239222 -35.437522 -44.594200  -0.177564
          212.339197 -35.457003 -44.629717  -0.200256
          212.434175 -35.471200 -44.660199  -0.195926
          212.534254 -35.487374 -44.705738  -0.172872
          212.634359 -35.528931 -44.742124  -0.166251
          212.734371 -35.555731 -44.756639  -0.156371
          212.834195 -35.592508 -44.811818  -0.141768
          212.934259 -35.616191 -44.847321  -0.146422
          213.039348 -35.660362 -44.884990  -0.169560
          213.138961 -35.687273 -44.919002  -0.157059
          213.239074 -35.712312 -44.949120  -0.151136
          213.334502 -35.744827 -44.995677  -0.140352
          213.434116 -35.768970 -45.017638  -0.132609
          213.534136 -35.805435 -45.064182  -0.119393
          213.634284 -35.827726 -45.066725  -0.102517
          213.733922 -35.859101 -45.101074  -0.113393
          213.834591 -35.885805 -45.135125  -0.112063
          213.934617 -35.896148 -45.187908  -0.128623
          214.039611 -35.928634 -45.233489  -0.151326
          214.139425 -35.967977 -45.268592  -0.147212
          214.239445 -36.000492 -45.310136  -0.155228
          214.334297 -36.021601 -45.343389  -0.159602
          214.434322 -36.054704 -45.378293  -0.134311
          214.534189 -36.075328 -45.404045  -0.143119
          214.634130 -36.099972 -45.427806  -0.153651
          214.734312 -36.109694 -45.453186  -0.163082
          214.834394 -36.134724 -45.490179  -0.163184
          214.934264 -36.150262 -45.509712  -0.160917
          215.039254 -36.187199 -45.529999  -0.156820
          215.139279 -36.206725 -45.539384  -0.118347
          215.239421 -36.245277 -45.576925  -0.142028
          215.334273 -36.275256 -45.608665  -0.137166
          215.434300 -36.298442 -45.639476  -0.127945
          215.534054 -36.322443 -45.684197  -0.103367
          215.634330 -36.352024 -45.719602  -0.108243
          215.734400 -36.386333 -45.755148  -0.119263
          215.834623 -36.413560 -45.780330  -0.118832
          215.934294 -36.428921 -45.813957  -0.116286
